ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	RPKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
YAR008W	828	15	14	0.0666666666666667	1	18.1159420289855	368.960122789929	15	14	0.0666666666666667	1	18.1159420289855	368.960122789929
YAR009C	3591	17868	2657	0.851298410566376	15211	4975.77276524645	101339.567520294	17686	2541	0.856327038335407	15145	4925.09050403787	100307.342241097
YAR010C	1323	6992	1083	0.845108695652174	5909	5284.95842781557	107636.627857751	6800	960	0.858823529411765	5840	5139.83371126228	104680.930982939
tA(UGC)A	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR014C	2130	68	65	0.0441176470588235	3	31.924882629108	650.201275541914	65	62	0.0461538461538462	3	30.5164319248826	621.515925150359
YAR015W	921	86	71	0.174418604651163	15	93.3767643865364	1901.76709544881	86	71	0.174418604651163	15	93.3767643865364	1901.76709544881
YAR018C	1308	16	16	0	0	12.2324159021407	249.132706764576	15	15	0	0	11.4678899082569	233.56191259179
YAR019C	2925	37	37	0	0	12.6495726495726	257.62877086706	37	37	0	0	12.6495726495726	257.62877086706
YAR019W-A	333	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR020C	168	1	1	0	0	5.95238095238095	121.229754630977	1	1	0	0	5.95238095238095	121.229754630977
YAR023C	540	2	2	0	0	3.7037037037037	75.431847325941	1	1	0	0	1.85185185185185	37.7159236629705
tL(CAA)A	82	1	1	0	0	12.1951219512195	248.373155829318	1	1	0	0	12.1951219512195	248.373155829318
tS(AGA)A	82	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR027W	708	44	38	0.136363636363636	6	62.1468926553672	1265.72082801155	44	38	0.136363636363636	6	62.1468926553672	1265.72082801155
YAR028W	705	15	15	0	0	21.2765957446809	433.331888893704	15	15	0	0	21.2765957446809	433.331888893704
YAR029W	225	1	1	0	0	4.44444444444444	90.5182167911292	1	1	0	0	4.44444444444444	90.5182167911292
YAR030C	342	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR031W	897	16	15	0.0625	1	17.8372352285396	363.283813208545	16	15	0.0625	1	17.8372352285396	363.283813208545
YAR033W	705	13	12	0.0769230769230769	1	18.4397163120567	375.554303707876	12	11	0.0833333333333333	1	17.0212765957447	346.665511114963
YAR035W	2064	4	4	0	0	1.93798449612403	39.4701526705505	4	4	0	0	1.93798449612403	39.4701526705505
YAR035C-A	81	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR042W	3567	110	106	0.0363636363636364	4	30.8382394168769	628.070049223563	110	106	0.0363636363636364	4	30.8382394168769	628.070049223563
YAR047C	321	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR050W	4614	36	36	0	0	7.80234070221066	158.907142611215	7	7	0	0	1.51712180320763	30.8986110632918
YAR053W	297	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR060C	336	2	2	0	0	5.95238095238095	121.229754630977	2	2	0	0	5.95238095238095	121.229754630977
YAR061W	204	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR062W	597	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR064W	300	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR066W	612	6	6	0	0	9.80392156862745	199.672537039256	6	6	0	0	9.80392156862745	199.672537039256
YAR068W	486	12	12	0	0	24.6913580246914	502.87898217294	12	12	0	0	24.6913580246914	502.87898217294
YAR069C	294	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR070C	300	0	0	NA	0	0	0	0	0	NA	0	0	0
Gfp_transgene_gene	729	0	0	NA	0	0	0	0	0	NA	0	0	0
